,name,type,x_coord,y_coord,time,means,served
5507,MP7,meeting point,1.083722671565176,4.466268250316237,2.0,node,node
5508,MP7,meeting point,1.083722671565176,4.466268250316237,3.0,node,node
5509,MP7,meeting point,1.083722671565176,4.466268250316237,4.0,node,node
5510,MP7,meeting point,1.083722671565176,4.466268250316237,5.0,node,node
5511,MP7,meeting point,1.083722671565176,4.466268250316237,6.0,node,node
5512,MP7,meeting point,1.083722671565176,4.466268250316237,7.0,node,node
5513,MP7,meeting point,1.083722671565176,4.466268250316237,8.0,node,node
5514,MP7,meeting point,1.083722671565176,4.466268250316237,9.0,node,node
5515,MP7,meeting point,1.083722671565176,4.466268250316237,10.0,node,node
5516,MP7,meeting point,1.083722671565176,4.466268250316237,11.0,node,node
5517,MP7,meeting point,1.083722671565176,4.466268250316237,12.0,node,node
5518,MP7,meeting point,1.083722671565176,4.466268250316237,13.0,node,node
5519,MP7,meeting point,1.083722671565176,4.466268250316237,14.0,node,node
5520,MP7,meeting point,1.083722671565176,4.466268250316237,15.0,node,node
5521,MP7,meeting point,1.083722671565176,4.466268250316237,16.0,node,node
5522,MP7,meeting point,1.083722671565176,4.466268250316237,17.0,node,node
5523,MP7,meeting point,1.083722671565176,4.466268250316237,18.0,node,node
5524,MP7,meeting point,1.083722671565176,4.466268250316237,19.0,node,node
5525,MP7,meeting point,1.083722671565176,4.466268250316237,20.0,node,node
5526,MP7,meeting point,1.083722671565176,4.466268250316237,21.0,node,node
5527,MP7,meeting point,1.083722671565176,4.466268250316237,22.0,node,node
5528,MP7,meeting point,1.083722671565176,4.466268250316237,23.0,node,node
5529,MP7,meeting point,1.083722671565176,4.466268250316237,24.0,node,node
5530,MP7,meeting point,1.083722671565176,4.466268250316237,25.0,node,node
5531,MP7,meeting point,1.083722671565176,4.466268250316237,26.0,node,node
5532,MP7,meeting point,1.083722671565176,4.466268250316237,27.0,node,node
5533,MP7,meeting point,1.083722671565176,4.466268250316237,28.0,node,node
5534,MP7,meeting point,1.083722671565176,4.466268250316237,29.0,node,node
5535,MP7,meeting point,1.083722671565176,4.466268250316237,30.0,node,node
5536,MP7,meeting point,1.083722671565176,4.466268250316237,31.0,node,node
5537,MP7,meeting point,1.083722671565176,4.466268250316237,32.0,node,node
5538,MP7,meeting point,1.083722671565176,4.466268250316237,33.0,node,node
5539,MP7,meeting point,1.083722671565176,4.466268250316237,34.0,node,node
5540,MP7,meeting point,1.083722671565176,4.466268250316237,35.0,node,node
5541,MP7,meeting point,1.083722671565176,4.466268250316237,36.0,node,node
5542,MP7,meeting point,1.083722671565176,4.466268250316237,37.0,node,node
5543,MP7,meeting point,1.083722671565176,4.466268250316237,38.0,node,node
5544,MP7,meeting point,1.083722671565176,4.466268250316237,39.0,node,node
5545,MP7,meeting point,1.083722671565176,4.466268250316237,40.0,node,node
5546,MP7,meeting point,1.083722671565176,4.466268250316237,41.0,node,node
5547,MP7,meeting point,1.083722671565176,4.466268250316237,42.0,node,node
5548,MP7,meeting point,1.083722671565176,4.466268250316237,43.0,node,node
5549,MP7,meeting point,1.083722671565176,4.466268250316237,44.0,node,node
5550,MP7,meeting point,1.083722671565176,4.466268250316237,45.0,node,node
5551,MP7,meeting point,1.083722671565176,4.466268250316237,46.0,node,node
5552,MP7,meeting point,1.083722671565176,4.466268250316237,47.0,node,node
5553,MP7,meeting point,1.083722671565176,4.466268250316237,48.0,node,node
5554,MP7,meeting point,1.083722671565176,4.466268250316237,49.0,node,node
5555,MP7,meeting point,1.083722671565176,4.466268250316237,50.0,node,node
5556,MP7,meeting point,1.083722671565176,4.466268250316237,51.0,node,node
5557,MP7,meeting point,1.083722671565176,4.466268250316237,52.0,node,node
5558,MP7,meeting point,1.083722671565176,4.466268250316237,53.0,node,node
5559,MP7,meeting point,1.083722671565176,4.466268250316237,54.0,node,node
5560,MP7,meeting point,1.083722671565176,4.466268250316237,55.0,node,node
5561,MP7,meeting point,1.083722671565176,4.466268250316237,56.0,node,node
5562,MP7,meeting point,1.083722671565176,4.466268250316237,57.0,node,node
5563,MP7,meeting point,1.083722671565176,4.466268250316237,58.0,node,node
5564,MP7,meeting point,1.083722671565176,4.466268250316237,59.0,node,node
5565,MP7,meeting point,1.083722671565176,4.466268250316237,60.0,node,node
5566,MP7,meeting point,1.083722671565176,4.466268250316237,61.0,node,node
5567,MP7,meeting point,1.083722671565176,4.466268250316237,62.0,node,node
5568,MP7,meeting point,1.083722671565176,4.466268250316237,63.0,node,node
5569,MP7,meeting point,1.083722671565176,4.466268250316237,64.0,node,node
5570,MP7,meeting point,1.083722671565176,4.466268250316237,65.0,node,node
5571,MP7,meeting point,1.083722671565176,4.466268250316237,66.0,node,node
5572,MP7,meeting point,1.083722671565176,4.466268250316237,67.0,node,node
5573,MP7,meeting point,1.083722671565176,4.466268250316237,68.0,node,node
5574,MP7,meeting point,1.083722671565176,4.466268250316237,69.0,node,node
5575,MP7,meeting point,1.083722671565176,4.466268250316237,70.0,node,node
5576,MP7,meeting point,1.083722671565176,4.466268250316237,71.0,node,node
5577,MP7,meeting point,1.083722671565176,4.466268250316237,72.0,node,node
5578,MP7,meeting point,1.083722671565176,4.466268250316237,73.0,node,node
5579,MP7,meeting point,1.083722671565176,4.466268250316237,74.0,node,node
5580,MP7,meeting point,1.083722671565176,4.466268250316237,75.0,node,node
5581,MP7,meeting point,1.083722671565176,4.466268250316237,76.0,node,node
5582,MP7,meeting point,1.083722671565176,4.466268250316237,77.0,node,node
5583,MP7,meeting point,1.083722671565176,4.466268250316237,78.0,node,node
5584,MP7,meeting point,1.083722671565176,4.466268250316237,79.0,node,node
5585,MP7,meeting point,1.083722671565176,4.466268250316237,80.0,node,node
5586,MP7,meeting point,1.083722671565176,4.466268250316237,81.0,node,node
5587,MP7,meeting point,1.083722671565176,4.466268250316237,82.0,node,node
5588,MP7,meeting point,1.083722671565176,4.466268250316237,83.0,node,node
5589,MP7,meeting point,1.083722671565176,4.466268250316237,84.0,node,node
5590,MP7,meeting point,1.083722671565176,4.466268250316237,85.0,node,node
5591,MP7,meeting point,1.083722671565176,4.466268250316237,86.0,node,node
5592,MP7,meeting point,1.083722671565176,4.466268250316237,87.0,node,node
5593,MP7,meeting point,1.083722671565176,4.466268250316237,88.0,node,node
5594,MP7,meeting point,1.083722671565176,4.466268250316237,89.0,node,node
5595,MP7,meeting point,1.083722671565176,4.466268250316237,90.0,node,node
5596,MP7,meeting point,1.083722671565176,4.466268250316237,91.0,node,node
5597,MP7,meeting point,1.083722671565176,4.466268250316237,92.0,node,node
5598,MP7,meeting point,1.083722671565176,4.466268250316237,93.0,node,node
5599,MP7,meeting point,1.083722671565176,4.466268250316237,94.0,node,node
5600,MP7,meeting point,1.083722671565176,4.466268250316237,95.0,node,node
5601,MP7,meeting point,1.083722671565176,4.466268250316237,96.0,node,node
5602,MP7,meeting point,1.083722671565176,4.466268250316237,97.0,node,node
5603,MP7,meeting point,1.083722671565176,4.466268250316237,98.0,node,node
5604,MP7,meeting point,1.083722671565176,4.466268250316237,99.0,node,node
5605,MP7,meeting point,1.083722671565176,4.466268250316237,100.0,node,node
5606,MP7,meeting point,1.083722671565176,4.466268250316237,101.0,node,node
5607,MP7,meeting point,1.083722671565176,4.466268250316237,102.0,node,node
5608,MP7,meeting point,1.083722671565176,4.466268250316237,103.0,node,node
5609,MP7,meeting point,1.083722671565176,4.466268250316237,104.0,node,node
5610,MP7,meeting point,1.083722671565176,4.466268250316237,105.0,node,node
5611,MP7,meeting point,1.083722671565176,4.466268250316237,106.0,node,node
5612,MP7,meeting point,1.083722671565176,4.466268250316237,107.0,node,node
5613,MP7,meeting point,1.083722671565176,4.466268250316237,108.0,node,node
5614,MP7,meeting point,1.083722671565176,4.466268250316237,109.0,node,node
5615,MP7,meeting point,1.083722671565176,4.466268250316237,110.0,node,node
5616,MP7,meeting point,1.083722671565176,4.466268250316237,111.0,node,node
5617,MP7,meeting point,1.083722671565176,4.466268250316237,112.0,node,node
5618,MP7,meeting point,1.083722671565176,4.466268250316237,113.0,node,node
5619,MP7,meeting point,1.083722671565176,4.466268250316237,114.0,node,node
5620,MP7,meeting point,1.083722671565176,4.466268250316237,115.0,node,node
5621,MP7,meeting point,1.083722671565176,4.466268250316237,116.0,node,node
5622,MP7,meeting point,1.083722671565176,4.466268250316237,117.0,node,node
5623,MP7,meeting point,1.083722671565176,4.466268250316237,118.0,node,node
5624,MP7,meeting point,1.083722671565176,4.466268250316237,119.0,node,node
5625,MP7,meeting point,1.083722671565176,4.466268250316237,120.0,node,node
5626,MP7,meeting point,1.083722671565176,4.466268250316237,121.0,node,node
5627,MP7,meeting point,1.083722671565176,4.466268250316237,122.0,node,node
5628,MP7,meeting point,1.083722671565176,4.466268250316237,123.0,node,node
5629,MP7,meeting point,1.083722671565176,4.466268250316237,124.0,node,node
5630,MP7,meeting point,1.083722671565176,4.466268250316237,125.0,node,node
5631,MP7,meeting point,1.083722671565176,4.466268250316237,126.0,node,node
5632,MP7,meeting point,1.083722671565176,4.466268250316237,127.0,node,node
5633,MP7,meeting point,1.083722671565176,4.466268250316237,128.0,node,node
5634,MP7,meeting point,1.083722671565176,4.466268250316237,129.0,node,node
5635,MP7,meeting point,1.083722671565176,4.466268250316237,130.0,node,node
5636,MP7,meeting point,1.083722671565176,4.466268250316237,131.0,node,node
5637,MP7,meeting point,1.083722671565176,4.466268250316237,132.0,node,node
5638,MP7,meeting point,1.083722671565176,4.466268250316237,133.0,node,node
5639,MP7,meeting point,1.083722671565176,4.466268250316237,134.0,node,node
5640,MP7,meeting point,1.083722671565176,4.466268250316237,135.0,node,node
5641,MP7,meeting point,1.083722671565176,4.466268250316237,136.0,node,node
5642,MP7,meeting point,1.083722671565176,4.466268250316237,137.0,node,node
5643,MP7,meeting point,1.083722671565176,4.466268250316237,138.0,node,node
5644,MP7,meeting point,1.083722671565176,4.466268250316237,139.0,node,node
5645,MP7,meeting point,1.083722671565176,4.466268250316237,140.0,node,node
5646,MP7,meeting point,1.083722671565176,4.466268250316237,141.0,node,node
5647,MP7,meeting point,1.083722671565176,4.466268250316237,142.0,node,node
5648,MP7,meeting point,1.083722671565176,4.466268250316237,143.0,node,node
5649,MP7,meeting point,1.083722671565176,4.466268250316237,144.0,node,node
5650,MP7,meeting point,1.083722671565176,4.466268250316237,145.0,node,node
5651,MP7,meeting point,1.083722671565176,4.466268250316237,146.0,node,node
5652,MP7,meeting point,1.083722671565176,4.466268250316237,147.0,node,node
5653,MP7,meeting point,1.083722671565176,4.466268250316237,148.0,node,node
5654,MP7,meeting point,1.083722671565176,4.466268250316237,149.0,node,node
5655,MP7,meeting point,1.083722671565176,4.466268250316237,150.0,node,node
5656,MP7,meeting point,1.083722671565176,4.466268250316237,151.0,node,node
5657,MP7,meeting point,1.083722671565176,4.466268250316237,152.0,node,node
5658,MP7,meeting point,1.083722671565176,4.466268250316237,153.0,node,node
5659,MP7,meeting point,1.083722671565176,4.466268250316237,154.0,node,node
5660,MP7,meeting point,1.083722671565176,4.466268250316237,155.0,node,node
5661,MP7,meeting point,1.083722671565176,4.466268250316237,156.0,node,node
5662,MP7,meeting point,1.083722671565176,4.466268250316237,157.0,node,node
5663,MP7,meeting point,1.083722671565176,4.466268250316237,158.0,node,node
5664,MP7,meeting point,1.083722671565176,4.466268250316237,159.0,node,node
5665,MP7,meeting point,1.083722671565176,4.466268250316237,160.0,node,node
5666,MP7,meeting point,1.083722671565176,4.466268250316237,161.0,node,node
5667,MP7,meeting point,1.083722671565176,4.466268250316237,162.0,node,node
5668,MP7,meeting point,1.083722671565176,4.466268250316237,163.0,node,node
5669,MP7,meeting point,1.083722671565176,4.466268250316237,164.0,node,node
5670,MP7,meeting point,1.083722671565176,4.466268250316237,165.0,node,node
5671,MP7,meeting point,1.083722671565176,4.466268250316237,166.0,node,node
5672,MP7,meeting point,1.083722671565176,4.466268250316237,167.0,node,node
5673,MP7,meeting point,1.083722671565176,4.466268250316237,168.0,node,node
5674,MP7,meeting point,1.083722671565176,4.466268250316237,169.0,node,node
5675,MP7,meeting point,1.083722671565176,4.466268250316237,170.0,node,node
5676,MP7,meeting point,1.083722671565176,4.466268250316237,171.0,node,node
5677,MP7,meeting point,1.083722671565176,4.466268250316237,172.0,node,node
5678,MP7,meeting point,1.083722671565176,4.466268250316237,173.0,node,node
5679,MP7,meeting point,1.083722671565176,4.466268250316237,174.0,node,node
5680,MP7,meeting point,1.083722671565176,4.466268250316237,175.0,node,node
5681,MP7,meeting point,1.083722671565176,4.466268250316237,176.0,node,node
5682,MP7,meeting point,1.083722671565176,4.466268250316237,177.0,node,node
5683,MP7,meeting point,1.083722671565176,4.466268250316237,178.0,node,node
5684,MP7,meeting point,1.083722671565176,4.466268250316237,179.0,node,node
5685,MP8,meeting point,6.07397122315356,6.897465145040972,0.0,node,node
5686,MP8,meeting point,6.07397122315356,6.897465145040972,1.0,node,node
5687,MP8,meeting point,6.07397122315356,6.897465145040972,2.0,node,node
5688,MP8,meeting point,6.07397122315356,6.897465145040972,3.0,node,node
5689,MP8,meeting point,6.07397122315356,6.897465145040972,4.0,node,node
5690,MP8,meeting point,6.07397122315356,6.897465145040972,5.0,node,node
5691,MP8,meeting point,6.07397122315356,6.897465145040972,6.0,node,node
5692,MP8,meeting point,6.07397122315356,6.897465145040972,7.0,node,node
5693,MP8,meeting point,6.07397122315356,6.897465145040972,8.0,node,node
5694,MP8,meeting point,6.07397122315356,6.897465145040972,9.0,node,node
5695,MP8,meeting point,6.07397122315356,6.897465145040972,10.0,node,node
5696,MP8,meeting point,6.07397122315356,6.897465145040972,11.0,node,node
5697,MP8,meeting point,6.07397122315356,6.897465145040972,12.0,node,node
5698,MP8,meeting point,6.07397122315356,6.897465145040972,13.0,node,node
5699,MP8,meeting point,6.07397122315356,6.897465145040972,14.0,node,node
5700,MP8,meeting point,6.07397122315356,6.897465145040972,15.0,node,node
5701,MP8,meeting point,6.07397122315356,6.897465145040972,16.0,node,node
5702,MP8,meeting point,6.07397122315356,6.897465145040972,17.0,node,node
5703,MP8,meeting point,6.07397122315356,6.897465145040972,18.0,node,node
5704,MP8,meeting point,6.07397122315356,6.897465145040972,19.0,node,node
5705,MP8,meeting point,6.07397122315356,6.897465145040972,20.0,node,node
5706,MP8,meeting point,6.07397122315356,6.897465145040972,21.0,node,node
5707,MP8,meeting point,6.07397122315356,6.897465145040972,22.0,node,node
5708,MP8,meeting point,6.07397122315356,6.897465145040972,23.0,node,node
5709,MP8,meeting point,6.07397122315356,6.897465145040972,24.0,node,node
5710,MP8,meeting point,6.07397122315356,6.897465145040972,25.0,node,node
5711,MP8,meeting point,6.07397122315356,6.897465145040972,26.0,node,node
5712,MP8,meeting point,6.07397122315356,6.897465145040972,27.0,node,node
5713,MP8,meeting point,6.07397122315356,6.897465145040972,28.0,node,node
5714,MP8,meeting point,6.07397122315356,6.897465145040972,29.0,node,node
5715,MP8,meeting point,6.07397122315356,6.897465145040972,30.0,node,node
5716,MP8,meeting point,6.07397122315356,6.897465145040972,31.0,node,node
5717,MP8,meeting point,6.07397122315356,6.897465145040972,32.0,node,node
5718,MP8,meeting point,6.07397122315356,6.897465145040972,33.0,node,node
5719,MP8,meeting point,6.07397122315356,6.897465145040972,34.0,node,node
5720,MP8,meeting point,6.07397122315356,6.897465145040972,35.0,node,node
5721,MP8,meeting point,6.07397122315356,6.897465145040972,36.0,node,node
5722,MP8,meeting point,6.07397122315356,6.897465145040972,37.0,node,node
5723,MP8,meeting point,6.07397122315356,6.897465145040972,38.0,node,node
5724,MP8,meeting point,6.07397122315356,6.897465145040972,39.0,node,node
5725,MP8,meeting point,6.07397122315356,6.897465145040972,40.0,node,node
5726,MP8,meeting point,6.07397122315356,6.897465145040972,41.0,node,node
5727,MP8,meeting point,6.07397122315356,6.897465145040972,42.0,node,node
5728,MP8,meeting point,6.07397122315356,6.897465145040972,43.0,node,node
5729,MP8,meeting point,6.07397122315356,6.897465145040972,44.0,node,node
5730,MP8,meeting point,6.07397122315356,6.897465145040972,45.0,node,node
5731,MP8,meeting point,6.07397122315356,6.897465145040972,46.0,node,node
5732,MP8,meeting point,6.07397122315356,6.897465145040972,47.0,node,node
5733,MP8,meeting point,6.07397122315356,6.897465145040972,48.0,node,node
5734,MP8,meeting point,6.07397122315356,6.897465145040972,49.0,node,node
5735,MP8,meeting point,6.07397122315356,6.897465145040972,50.0,node,node
5736,MP8,meeting point,6.07397122315356,6.897465145040972,51.0,node,node
5737,MP8,meeting point,6.07397122315356,6.897465145040972,52.0,node,node
5738,MP8,meeting point,6.07397122315356,6.897465145040972,53.0,node,node
5739,MP8,meeting point,6.07397122315356,6.897465145040972,54.0,node,node
5740,MP8,meeting point,6.07397122315356,6.897465145040972,55.0,node,node
5741,MP8,meeting point,6.07397122315356,6.897465145040972,56.0,node,node
5742,MP8,meeting point,6.07397122315356,6.897465145040972,57.0,node,node
5743,MP8,meeting point,6.07397122315356,6.897465145040972,58.0,node,node
5744,MP8,meeting point,6.07397122315356,6.897465145040972,59.0,node,node
5745,MP8,meeting point,6.07397122315356,6.897465145040972,60.0,node,node
5746,MP8,meeting point,6.07397122315356,6.897465145040972,61.0,node,node
5747,MP8,meeting point,6.07397122315356,6.897465145040972,62.0,node,node
5748,MP8,meeting point,6.07397122315356,6.897465145040972,63.0,node,node
5749,MP8,meeting point,6.07397122315356,6.897465145040972,64.0,node,node
5750,MP8,meeting point,6.07397122315356,6.897465145040972,65.0,node,node
5751,MP8,meeting point,6.07397122315356,6.897465145040972,66.0,node,node
5752,MP8,meeting point,6.07397122315356,6.897465145040972,67.0,node,node
5753,MP8,meeting point,6.07397122315356,6.897465145040972,68.0,node,node
5754,MP8,meeting point,6.07397122315356,6.897465145040972,69.0,node,node
5755,MP8,meeting point,6.07397122315356,6.897465145040972,70.0,node,node
5756,MP8,meeting point,6.07397122315356,6.897465145040972,71.0,node,node
5757,MP8,meeting point,6.07397122315356,6.897465145040972,72.0,node,node
5758,MP8,meeting point,6.07397122315356,6.897465145040972,73.0,node,node
5759,MP8,meeting point,6.07397122315356,6.897465145040972,74.0,node,node
5760,MP8,meeting point,6.07397122315356,6.897465145040972,75.0,node,node
5761,MP8,meeting point,6.07397122315356,6.897465145040972,76.0,node,node
5762,MP8,meeting point,6.07397122315356,6.897465145040972,77.0,node,node
5763,MP8,meeting point,6.07397122315356,6.897465145040972,78.0,node,node
5764,MP8,meeting point,6.07397122315356,6.897465145040972,79.0,node,node
5765,MP8,meeting point,6.07397122315356,6.897465145040972,80.0,node,node
5766,MP8,meeting point,6.07397122315356,6.897465145040972,81.0,node,node
5767,MP8,meeting point,6.07397122315356,6.897465145040972,82.0,node,node
5768,MP8,meeting point,6.07397122315356,6.897465145040972,83.0,node,node
5769,MP8,meeting point,6.07397122315356,6.897465145040972,84.0,node,node
5770,MP8,meeting point,6.07397122315356,6.897465145040972,85.0,node,node
5771,MP8,meeting point,6.07397122315356,6.897465145040972,86.0,node,node
5772,MP8,meeting point,6.07397122315356,6.897465145040972,87.0,node,node
5773,MP8,meeting point,6.07397122315356,6.897465145040972,88.0,node,node
5774,MP8,meeting point,6.07397122315356,6.897465145040972,89.0,node,node
5775,MP8,meeting point,6.07397122315356,6.897465145040972,90.0,node,node
5776,MP8,meeting point,6.07397122315356,6.897465145040972,91.0,node,node
5777,MP8,meeting point,6.07397122315356,6.897465145040972,92.0,node,node
5778,MP8,meeting point,6.07397122315356,6.897465145040972,93.0,node,node
5779,MP8,meeting point,6.07397122315356,6.897465145040972,94.0,node,node
5780,MP8,meeting point,6.07397122315356,6.897465145040972,95.0,node,node
5781,MP8,meeting point,6.07397122315356,6.897465145040972,96.0,node,node
5782,MP8,meeting point,6.07397122315356,6.897465145040972,97.0,node,node
5783,MP8,meeting point,6.07397122315356,6.897465145040972,98.0,node,node
5784,MP8,meeting point,6.07397122315356,6.897465145040972,99.0,node,node
5785,MP8,meeting point,6.07397122315356,6.897465145040972,100.0,node,node
5786,MP8,meeting point,6.07397122315356,6.897465145040972,101.0,node,node
5787,MP8,meeting point,6.07397122315356,6.897465145040972,102.0,node,node
5788,MP8,meeting point,6.07397122315356,6.897465145040972,103.0,node,node
5789,MP8,meeting point,6.07397122315356,6.897465145040972,104.0,node,node
5790,MP8,meeting point,6.07397122315356,6.897465145040972,105.0,node,node
5791,MP8,meeting point,6.07397122315356,6.897465145040972,106.0,node,node
5792,MP8,meeting point,6.07397122315356,6.897465145040972,107.0,node,node
5793,MP8,meeting point,6.07397122315356,6.897465145040972,108.0,node,node
5794,MP8,meeting point,6.07397122315356,6.897465145040972,109.0,node,node
5795,MP8,meeting point,6.07397122315356,6.897465145040972,110.0,node,node
5796,MP8,meeting point,6.07397122315356,6.897465145040972,111.0,node,node
5797,MP8,meeting point,6.07397122315356,6.897465145040972,112.0,node,node
5798,MP8,meeting point,6.07397122315356,6.897465145040972,113.0,node,node
5799,MP8,meeting point,6.07397122315356,6.897465145040972,114.0,node,node
5800,MP8,meeting point,6.07397122315356,6.897465145040972,115.0,node,node
5801,MP8,meeting point,6.07397122315356,6.897465145040972,116.0,node,node
5802,MP8,meeting point,6.07397122315356,6.897465145040972,117.0,node,node
5803,MP8,meeting point,6.07397122315356,6.897465145040972,118.0,node,node
5804,MP8,meeting point,6.07397122315356,6.897465145040972,119.0,node,node
5805,MP8,meeting point,6.07397122315356,6.897465145040972,120.0,node,node
5806,MP8,meeting point,6.07397122315356,6.897465145040972,121.0,node,node
5807,MP8,meeting point,6.07397122315356,6.897465145040972,122.0,node,node
5808,MP8,meeting point,6.07397122315356,6.897465145040972,123.0,node,node
5809,MP8,meeting point,6.07397122315356,6.897465145040972,124.0,node,node
5810,MP8,meeting point,6.07397122315356,6.897465145040972,125.0,node,node
5811,MP8,meeting point,6.07397122315356,6.897465145040972,126.0,node,node
5812,MP8,meeting point,6.07397122315356,6.897465145040972,127.0,node,node
5813,MP8,meeting point,6.07397122315356,6.897465145040972,128.0,node,node
5814,MP8,meeting point,6.07397122315356,6.897465145040972,129.0,node,node
5815,MP8,meeting point,6.07397122315356,6.897465145040972,130.0,node,node
5816,MP8,meeting point,6.07397122315356,6.897465145040972,131.0,node,node
5817,MP8,meeting point,6.07397122315356,6.897465145040972,132.0,node,node
5818,MP8,meeting point,6.07397122315356,6.897465145040972,133.0,node,node
5819,MP8,meeting point,6.07397122315356,6.897465145040972,134.0,node,node
5820,MP8,meeting point,6.07397122315356,6.897465145040972,135.0,node,node
5821,MP8,meeting point,6.07397122315356,6.897465145040972,136.0,node,node
5822,MP8,meeting point,6.07397122315356,6.897465145040972,137.0,node,node
5823,MP8,meeting point,6.07397122315356,6.897465145040972,138.0,node,node
5824,MP8,meeting point,6.07397122315356,6.897465145040972,139.0,node,node
5825,MP8,meeting point,6.07397122315356,6.897465145040972,140.0,node,node
5826,MP8,meeting point,6.07397122315356,6.897465145040972,141.0,node,node
5827,MP8,meeting point,6.07397122315356,6.897465145040972,142.0,node,node
5828,MP8,meeting point,6.07397122315356,6.897465145040972,143.0,node,node
5829,MP8,meeting point,6.07397122315356,6.897465145040972,144.0,node,node
5830,MP8,meeting point,6.07397122315356,6.897465145040972,145.0,node,node
5831,MP8,meeting point,6.07397122315356,6.897465145040972,146.0,node,node
5832,MP8,meeting point,6.07397122315356,6.897465145040972,147.0,node,node
5833,MP8,meeting point,6.07397122315356,6.897465145040972,148.0,node,node
5834,MP8,meeting point,6.07397122315356,6.897465145040972,149.0,node,node
5835,MP8,meeting point,6.07397122315356,6.897465145040972,150.0,node,node
5836,MP8,meeting point,6.07397122315356,6.897465145040972,151.0,node,node
5837,MP8,meeting point,6.07397122315356,6.897465145040972,152.0,node,node
5838,MP8,meeting point,6.07397122315356,6.897465145040972,153.0,node,node
5839,MP8,meeting point,6.07397122315356,6.897465145040972,154.0,node,node
5840,MP8,meeting point,6.07397122315356,6.897465145040972,155.0,node,node
5841,MP8,meeting point,6.07397122315356,6.897465145040972,156.0,node,node
5842,MP8,meeting point,6.07397122315356,6.897465145040972,157.0,node,node
5843,MP8,meeting point,6.07397122315356,6.897465145040972,158.0,node,node
5844,MP8,meeting point,6.07397122315356,6.897465145040972,159.0,node,node
5845,MP8,meeting point,6.07397122315356,6.897465145040972,160.0,node,node
5846,MP8,meeting point,6.07397122315356,6.897465145040972,161.0,node,node
5847,MP8,meeting point,6.07397122315356,6.897465145040972,162.0,node,node
5848,MP8,meeting point,6.07397122315356,6.897465145040972,163.0,node,node
5849,MP8,meeting point,6.07397122315356,6.897465145040972,164.0,node,node
5850,MP8,meeting point,6.07397122315356,6.897465145040972,165.0,node,node
5851,MP8,meeting point,6.07397122315356,6.897465145040972,166.0,node,node
5852,MP8,meeting point,6.07397122315356,6.897465145040972,167.0,node,node
5853,MP8,meeting point,6.07397122315356,6.897465145040972,168.0,node,node
5854,MP8,meeting point,6.07397122315356,6.897465145040972,169.0,node,node
5855,MP8,meeting point,6.07397122315356,6.897465145040972,170.0,node,node
5856,MP8,meeting point,6.07397122315356,6.897465145040972,171.0,node,node
5857,MP8,meeting point,6.07397122315356,6.897465145040972,172.0,node,node
5858,MP8,meeting point,6.07397122315356,6.897465145040972,173.0,node,node
5859,MP8,meeting point,6.07397122315356,6.897465145040972,174.0,node,node
5860,MP8,meeting point,6.07397122315356,6.897465145040972,175.0,node,node
5861,MP8,meeting point,6.07397122315356,6.897465145040972,176.0,node,node
5862,MP8,meeting point,6.07397122315356,6.897465145040972,177.0,node,node
5863,MP8,meeting point,6.07397122315356,6.897465145040972,178.0,node,node
5864,MP8,meeting point,6.07397122315356,6.897465145040972,179.0,node,node
5865,MP9,meeting point,9.392569544888397,3.404546841234591,0.0,node,node
5866,MP9,meeting point,9.392569544888397,3.404546841234591,1.0,node,node
5867,MP9,meeting point,9.392569544888397,3.404546841234591,2.0,node,node
5868,MP9,meeting point,9.392569544888397,3.404546841234591,3.0,node,node
5869,MP9,meeting point,9.392569544888397,3.404546841234591,4.0,node,node
5870,MP9,meeting point,9.392569544888397,3.404546841234591,5.0,node,node
5871,MP9,meeting point,9.392569544888397,3.404546841234591,6.0,node,node
5872,MP9,meeting point,9.392569544888397,3.404546841234591,7.0,node,node
5873,MP9,meeting point,9.392569544888397,3.404546841234591,8.0,node,node
5874,MP9,meeting point,9.392569544888397,3.404546841234591,9.0,node,node
5875,MP9,meeting point,9.392569544888397,3.404546841234591,10.0,node,node
5876,MP9,meeting point,9.392569544888397,3.404546841234591,11.0,node,node
5877,MP9,meeting point,9.392569544888397,3.404546841234591,12.0,node,node
5878,MP9,meeting point,9.392569544888397,3.404546841234591,13.0,node,node
5879,MP9,meeting point,9.392569544888397,3.404546841234591,14.0,node,node
5880,MP9,meeting point,9.392569544888397,3.404546841234591,15.0,node,node
5881,MP9,meeting point,9.392569544888397,3.404546841234591,16.0,node,node
5882,MP9,meeting point,9.392569544888397,3.404546841234591,17.0,node,node
5883,MP9,meeting point,9.392569544888397,3.404546841234591,18.0,node,node
5884,MP9,meeting point,9.392569544888397,3.404546841234591,19.0,node,node
5885,MP9,meeting point,9.392569544888397,3.404546841234591,20.0,node,node
5886,MP9,meeting point,9.392569544888397,3.404546841234591,21.0,node,node
5887,MP9,meeting point,9.392569544888397,3.404546841234591,22.0,node,node
5888,MP9,meeting point,9.392569544888397,3.404546841234591,23.0,node,node
5889,MP9,meeting point,9.392569544888397,3.404546841234591,24.0,node,node
5890,MP9,meeting point,9.392569544888397,3.404546841234591,25.0,node,node
5891,MP9,meeting point,9.392569544888397,3.404546841234591,26.0,node,node
5892,MP9,meeting point,9.392569544888397,3.404546841234591,27.0,node,node
5893,MP9,meeting point,9.392569544888397,3.404546841234591,28.0,node,node
5894,MP9,meeting point,9.392569544888397,3.404546841234591,29.0,node,node
